FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2),VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C13T15,'Manufacture of textiles, wearing apparel and leather products',V,Current prices,N,Raw data,2025M12,Dec-2025,2019,13901,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C13T15,'Manufacture of textiles, wearing apparel and leather products',V,Current prices,N,Raw data,2025M12,Dec-2025,2020,11578,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C13T15,'Manufacture of textiles, wearing apparel and leather products',V,Current prices,N,Raw data,2025M12,Dec-2025,2021,12866.6,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C13T15,'Manufacture of textiles, wearing apparel and leather products',V,Current prices,N,Raw data,2025M12,Dec-2025,2022,14358.8,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C13T15,'Manufacture of textiles, wearing apparel and leather products',V,Current prices,N,Raw data,2025M12,Dec-2025,2023,14999.2,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2015,7387.3,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2016,7605.3,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2017,7721.8,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2018,7802.5,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2019,7869.5,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2020,7188.8,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2021,7876.8,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2022,8270.2,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C16T18,'Manufacture of wood and paper products, and printing',V,Current prices,N,Raw data,2025M12,Dec-2025,2023,8263.5,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2015,10858,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2016,11098,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2017,11344,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2018,11505,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2019,11864,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2020,11789,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2021,12255.4,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2022,12391,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C19T21,'Manufacture of coke and refined petroleum products, manufacture of chemicals and chemical products, manufacture of basic pharmaceutical products and pharmaceutical preparations',V,Current prices,N,Raw data,2025M12,Dec-2025,2023,12664.3,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2015,12630,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2016,12859,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2017,13045,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2018,13326,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2019,13437,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2020,12597,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2021,14169.5,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2022,14535,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,2025M12,Dec-2025,2023,14922.1,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C24_25,'Manufacture of basic metals and fabricated metal products, except machinery and equipment',V,Current prices,N,Raw data,2025M12,Dec-2025,2015,22109,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,D1_D_W2_S1,Domestic compensation of employees,C24_25,'Manufacture of basic metals and fabricated metal products, except machinery and equipment',V,Current prices,N,Raw data,2025M12,Dec-2025,2016,22377,,,,,TIPO_DATO_CN1__D1_D_W2_S1_N1,'Compensation of employees (D1):is defined as the total remuneration, in cash or in kind, payable by an employer to an employee in return for work done by the latter during the accounting period. Compensation of employees is broken down into: a) wages and salaries (D11): wages and salaries in cash; wages and salaries in kind; b) employers"' social contributions (D12): employers"' actual social contributions (D121); employers"' imputed social contributions (D122).',,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
